Date,Month,Year,MonthYear,Gold,Brent,Wheat,Soybean,Copper,KOSPI,IBOVESPA,MEXBOL,SSE,SENSEX,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,HKG,IRL,ITA,JPN,NLD,NOR,NZL,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific,Spot return of equal-weight commodities portfolio,Carry of equal-weight commodities portfolio,Aggregate backwardation/contango,FFRENCH_MKT-RF,FFRENCH_SMB,FFRENCH_HML,FFRENCH_RMW,FFRENCH_CMA,FFRENCH_RF,VIX_logret
1/29/2016,1,2016,12016,0.052423087,-0.070565229,0.019489687,0.0125465,-0.032368366,-0.05446978,-0.081416312,-0.037295484,-0.270074411,-0.073404433,0.0044,0.0567,0.0339,-0.0356,0.0101,0.0204,0.0105,0.0246,-0.0305,0.0857,-0.0202,-0.0062,-0.0161,0.0215,0.0032,-0.0303,0.0003,-0.0587,-0.0186,0.0108,0.0072,0.0061,0.005,0.0146,0.0048,-0.001,-0.020016576,-0.009112233,-0.007836542,-0.025828299,-0.015955111,0.010199658,0.013185082,0.012852358,0,0.045041469
12/31/2015,12,2015,122015,-0.003452707,-0.179501059,0.021506205,-0.011128664,0.043313386,-0.031964181,-0.05541694,-0.047535207,0.012868489,0.003983627,0.0855,0.0546,0.0356,-0.0442,0.0049,0.0524,0.0295,0.0923,0.0364,0.0201,-0.0124,0.0191,0.2029,-0.0025,0.0261,0.0606,0.1106,0.0345,-0.013,0.0406,0.0258,0.0241,0.0223,0.0255,0.0217,0.029,-0.019066717,-0.004117702,-0.005890511,-0.00941993,-0.013352102,-0.01170967,0.001695692,0.001440691,0,0.052675581
11/30/2015,11,2015,112015,-0.070118615,-0.105226008,-0.126441098,-0.003116591,-0.125335758,-0.033677916,-0.024132844,-0.031024466,0.005792575,-0.036917881,0.0526,-0.0825,-0.093,0.0274,-0.0385,-0.0234,-0.0775,0.0069,-0.0434,-0.0638,-0.0096,-0.0007,-0.0213,-0.0343,-0.0068,-0.004,-0.0232,-0.0117,0.0287,0.0437,0.0135,0.0025,-0.0092,-0.0235,0.0143,0.0039,-0.048840501,-0.01182103,-0.007066502,0.0024528,0.014267743,-0.001709234,-0.011160755,-0.003713944,0,0.029521088
10/30/2015,10,2015,102015,0.02394231,0.02430427,0.017879191,-0.009291915,-0.01008917,0.070984662,0.041330213,0.068254337,0.109002144,0.020791057,-0.0149,-0.1154,-0.0491,0.0139,-0.0503,-0.01,-0.0072,-0.0853,-0.0154,-0.0515,0.0084,-0.0104,0.2663,-0.0309,-0.0349,-0.0489,0.0064,0.0189,-0.0305,-0.0276,-0.0102,-0.0155,-0.021,-0.0229,-0.0088,-0.0246,0.007977547,-0.002482683,-0.002754887,0.032407808,-0.008007504,-0.001925041,0.003314187,0.002981267,0,-0.211052832
9/30/2015,9,2015,92015,-0.017635856,-0.112878187,0.060807476,-0.006146988,0.001282325,0.008344803,-0.119707421,-0.035775926,-0.045057705,0.008249389,0.0133,0.0999,0.1119,0.0125,0.033,0.0832,-0.0253,0.0815,0.0282,0.0245,0.0177,-0.0034,0.0436,-0.0071,0.0136,0.029,0.0021,0.0613,0.0474,0.0072,0.0564,0.0404,0.0236,0.0344,0.0537,0.0108,-0.023038904,-0.002687555,0.000522541,-0.013679543,-0.013064388,0.002354529,0.008156562,-0.003882918,0,-0.064610775
8/31/2015,8,2015,82015,0.035086285,0.036483926,-0.034126052,-0.088704465,-0.010847708,-0.061988548,-0.147303146,-0.062567493,-0.161116213,-0.10443379,-0.0159,0.0557,0.0716,-0.0421,0.0059,0.0342,0.0291,0.0625,0.0343,0.0708,0.027,-0.0068,0.1698,0.0284,0.0276,0.0167,0.0464,0.0613,-0.0471,0.0462,-0.0153,0.0025,0.0211,0.039,-0.0169,0.0079,-0.016859618,-0.003289257,0.000244991,-0.027137444,0.000843975,0.012740741,0.002826159,0.005288934,0,0.37027424
7/31/2015,7,2015,72015,-0.067525591,-0.197182178,-0.208108709,-0.074162594,-0.104365733,-0.060435043,-0.138661309,-0.032141671,-0.156467348,0.006212122,0.0033,-0.0534,-0.0342,0.0108,-0.0148,0.006,-0.0109,-0.0146,-0.0167,-0.0198,0.0182,-0.0564,0.0621,-0.0272,0.0257,0.0279,0.1338,-0.0969,-0.009,0.0019,0.055,0.0278,-0.0005,0.0025,0.0522,-0.0062,-0.094394949,0.003506368,-0.001850835,0.006735293,-0.019988574,-0.018058891,0.001433404,-0.009976773,0,-0.177284049
6/30/2015,6,2015,62015,-0.015430302,-0.030509529,0.25369919,0.12300374,-0.039059436,-0.02323661,0.029247321,-0.01020776,-0.076351686,-0.000510472,-0.0209,0.0945,-0.003,-0.0033,0.0207,0.0513,0.025,0.0309,-0.0015,0.0447,0.0712,0.0684,0.0779,-0.0081,0.0377,0.0214,0.0314,0.0226,-0.011,0.0075,0.0198,0.0281,0.0368,0.0415,0.0182,0.0379,0.026678139,-0.002429154,-0.002944812,-0.006577228,0.012709435,-0.003298014,0.001671348,-0.006707656,0,0.119650579
5/29/2015,5,2015,52015,0.005229596,-0.018437881,0.021187233,-0.046544349,-0.056475956,-0.038647738,-0.119219882,0.000467575,0.03883788,0.028679648,-0.0067,0.0254,-0.007,-0.008,0.0233,-0.023,-0.0385,0.0184,-0.0316,0.0114,0.0128,0.1745,-0.0046,-0.0086,-0.0181,0.0061,0.018,0.017,-0.0188,0.0097,0.0269,0.0241,0.0213,0.0046,0.0245,0.0478,-0.023593495,-0.001898438,-0.003802842,0.005775501,0.003472181,-0.004674037,-0.007396436,-0.00183664,0,-0.021726903
4/30/2015,4,2015,42015,0.000675693,0.192072447,-0.091506967,0.0053798,0.052086775,0.069983179,0.157517429,0.012656051,0.17010585,-0.055213846,0.0084,0.0602,0.0368,0.0355,0.0191,-0.0156,0.0562,0.0647,0.0034,0.0527,0.0138,0.1236,0.2386,0.091,0.0104,0.0487,0.066,-0.0087,0.0308,0.0212,-0.0218,0.0073,0.0382,0.0324,-0.0181,0.0462,0.057717446,-0.006390599,-0.005523732,0.002600903,-0.013294784,0.00780609,0.000165019,-0.003153949,0,-0.021544492
3/31/2015,3,2015,32015,-0.024709717,-0.12711455,-0.011173301,-0.057400985,0.008797711,0.020353041,-0.12386087,-0.032059916,0.135124965,-0.059146891,0.0486,-0.1358,0.0081,0.0201,-0.0094,0.0135,-0.0186,0.0083,-0.004,-0.0063,-0.0086,0.0069,-0.0848,0.0041,0.0267,-0.011,0.0037,0.0523,0.0035,0.01,0.0138,0.0112,0.0085,-0.0034,0.0142,0.0223,-0.03496499,-0.006214829,-0.006449934,-0.004944255,0.013195814,-0.001935081,0.000408966,-0.002537448,0,0.059251656
2/27/2015,2,2015,22015,-0.056571629,0.166342522,0.028916496,0.070067563,0.085071901,0.021993567,0.033671512,0.079082808,0.027924792,0.012562215,0.0291,-0.0337,-0.0786,0.0197,-0.0624,-0.0343,-0.0163,-0.1344,0.1093,-0.0273,0.005,0.005,0.1613,-0.0162,0.0068,0.0113,0.0454,-0.0426,0.0128,-0.0048,-0.0209,-0.0138,-0.0063,-0.0218,-0.0182,0.0091,0.034749842,-0.009403857,-0.003745095,0.025877887,0.001055057,-0.007648115,-0.00480336,-0.007537117,0,-0.19644258
1/30/2015,1,2015,12015,0.080605653,-0.07872083,-0.15960569,-0.058847933,-0.124597032,0.010018224,-0.077643965,-0.068539061,-0.014832618,0.077700479,-0.0176,-0.0688,-0.0414,-0.0671,0.072,-0.076,-0.0876,-0.0564,0.0202,-0.0701,-0.0261,0.0008,-0.1685,-0.0678,0.0346,-0.0088,0.0093,-0.0263,-0.0098,-0.0187,0.0263,0.0049,-0.0186,-0.035,0.0198,0.0137,-0.048271315,-0.002717843,-0.00274059,-0.013530062,-0.003818411,-0.016117282,0.007209824,-0.006723343,0,0.038297158
12/31/2014,12,2014,122014,0.014449066,-0.20181176,0.02142327,0.003193714,-0.012136285,-0.018269207,-0.118633375,-0.082062201,0.176544962,-0.057766896,-0.0064,0.0321,0.0029,0.0059,-0.0182,0.0414,-0.0048,0.0678,-0.0324,-0.0205,0.0064,0.0046,-0.1498,-0.0167,0.0366,0.0186,-0.0651,0.0026,-0.0325,-0.0114,0.0029,0.0055,0.0082,0.0029,0.0031,0.016,-0.067812166,0.000583004,0.000597251,-0.000232109,0.012201558,0.009653878,-0.005572946,0.003704755,0,0.158471102
11/28/2014,11,2014,112014,-0.004751496,-0.202082256,0.080692551,-0.029577914,-0.063335875,-0.027539475,-0.040238824,-0.05179532,0.09848033,0.015419766,0.0134,0.0092,-0.0046,0.0177,-0.011,-0.018,0.0341,0.0047,-0.0082,-0.0535,-0.0147,0.0687,0.0562,-0.0284,-0.0507,-0.0196,-0.0003,0.0299,0.0065,0.0105,0.0238,0.0087,-0.0074,-0.0163,0.0234,-0.0008,-0.035652443,-0.000418894,0.000802416,0.010949872,-0.009468477,-0.013416152,0.006615308,0.000848067,0,-0.022227522
10/31/2014,10,2014,102014,-0.029576847,-0.097679097,0.108495314,0.136196876,0.013048331,-0.043042709,0.003860363,-0.001628413,0.027393278,0.053525183,0.0277,-0.035,-0.0309,0.015,-0.0177,0.0112,-0.0224,0.0162,-0.0117,0.0246,-0.0298,0.0093,0.0829,0.0008,0.0028,0.0483,0.0345,-0.0036,-0.0084,-0.0156,0.0208,0.0123,0.0036,-0.0008,0.0204,0.0073,0.002378508,0.000413372,0.000678297,0.010801121,0.015368588,-0.007166612,-0.001612344,0.000107975,0,-0.065396263
9/30/2014,9,2014,92014,-0.063472274,-0.086174789,-0.141285137,-0.176464489,-0.041520005,-0.064749631,-0.216780345,-0.042687512,0.064543728,-0.021653717,-0.0123,0.0371,0.0025,0.0037,0.0129,0.0231,-0.0422,-0.0463,-0.0064,-0.0311,0.0004,0.0266,-0.0133,0.0058,-0.0243,-0.0432,0.0404,-0.0706,-0.0008,0.0162,0.0247,0.0103,-0.0041,-0.004,0.023,-0.006,-0.052946539,-0.002424943,0.001245294,-0.008464568,-0.016517911,-0.006951747,0.005317186,-0.00254858,0,0.130027634
8/29/2014,8,2014,82014,0.003681067,-0.027055806,0.037024127,-0.116813722,-0.030162513,0.012363368,0.107486688,0.054236917,0.01253424,0.032377807,0.0152,-0.0172,-0.0191,0.026,-0.0238,-0.0133,0.0174,0.0156,-0.0194,0.006,-0.0177,0.041,0.0377,-0.0119,-0.0003,-0.0086,0.0412,-0.0132,0.0186,0.0435,0.0166,0.0107,0.005,-0.0058,0.0174,0.0153,-0.008616143,0.000460631,0.000173008,0.018078116,0.001191381,-0.001897675,-0.002579668,-0.002230594,0,-0.146743427
7/31/2014,7,2014,72014,-0.034287935,-0.058080247,-0.063034562,-0.134296718,0.013397926,0.016264432,0.022090799,0.005538924,0.076893601,0.005365671,-0.0348,0.0474,0.0089,0.0079,0.005,0.0348,-0.0216,-0.0119,0.0166,-0.0022,-0.0049,0.0276,-0.1196,-0.024,0.0139,0.0282,0.0447,-0.0072,0.0215,0.004,0.0102,0.0085,0.0069,0.0039,0.01,0.0109,-0.035819026,0.00540288,0.002181623,-0.008957936,-0.01909504,-0.00021771,0.003591534,0.002065297,0,0.165836369
6/30/2014,6,2014,62014,0.060281887,0.026605709,-0.10496203,-0.064125637,0.020439593,0.012898681,0.050484221,0.02335717,0.011366645,0.035240052,-0.0002,0.0074,0.0405,0.0089,-0.0051,-0.0093,-0.0063,0.0112,0.0133,0.0667,0.0229,0.0161,-0.0674,0.0016,-0.0007,0.0146,-0.0098,0.0004,0.0528,0.0061,-0.004,0.0049,0.0135,0.0179,-0.003,0.008,-0.006872404,0.018857539,0.002757548,0.011306545,0.012970248,-0.002895125,-0.008011747,-0.008304379,0,0.006428508
5/30/2014,5,2014,52014,-0.032994241,0.012323128,-0.128136235,-0.024802859,0.030556579,0.028885048,-0.008379976,0.03374775,0.008290716,0.094035983,0.0398,-0.003,0.0875,0.0456,-0.071,0,-0.0124,0.0138,-0.0226,0.0078,0.004,0.0148,-0.0476,0.0119,-0.0062,-0.0134,-0.0315,0.0713,-0.0013,0.0451,0.0108,0.0087,0.0068,0.0003,0.0135,0.008,-0.020958478,0.000981179,0.002438328,0.008885177,-0.0079796,-0.000584839,-0.000223086,-0.004622479,0,-0.070523927
4/30/2014,4,2014,42014,0.005893767,0.002872633,0.022337394,0.044585396,0.001321222,0.015216018,0.032826835,0.00354214,-0.009994734,-0.004992021,0.0041,0.04,0.0101,0.0569,-0.007,0.0203,0.0072,-0.0049,0.0029,0.0074,0.017,-0.0044,0.008,0.0309,0.0381,0.01,0.0939,0.0166,0.0278,0.0343,0.0019,0.0115,0.0209,0.0163,0.0061,0.0199,0.02341719,0.003967873,0.003150154,-0.001019363,-0.0179267,0.004976787,0.014834117,0.004390945,0,-0.014960688
3/31/2014,3,2014,32014,-0.032472973,-0.012083346,0.151882428,0.03457306,-0.068033893,0.010537165,0.101192924,0.055199596,-0.023005704,0.089598632,0.0548,-0.0124,0.0149,0.0634,0.0066,0.0242,0.0105,0.1105,0.0234,0.036,0.0198,0.0474,0.1236,0.047,0.0043,0.021,0.052,0.0402,-0.0024,0.004,0.0157,0.0233,0.0306,0.0303,0.0193,0.024,0.008807855,0.00197431,0.004047634,0.001827138,-0.004775157,0.021177954,0.009233266,0.008311556,0,-0.00373857
2/28/2014,2,2014,22014,0.063686947,0.024784301,0.074943045,0.097593144,0.01289739,0.02416689,0.022618326,-0.042774608,-0.002241599,0.04166014,0.0344,0.0373,-0.033,0.0131,0.0188,0.0391,0.0311,0.0009,-0.0109,0.0005,0.0057,0.0542,-0.0332,0.035,0.0214,0.0268,0.0166,0.0362,0.0169,0.0376,-0.0018,0.0097,0.0209,0.014,-0.0007,0.0325,0.071759819,0.006831199,0.001901419,0.019631421,0.000906305,-0.001530862,-0.000891336,-0.001969664,0,-0.118925753
1/31/2014,1,2014,12014,0.035086728,-0.040521197,-0.085323043,-0.022927505,-0.06053262,-0.054077712,-0.100895172,-0.063661935,-0.041680411,-0.043169767,-0.0203,-0.0092,-0.0001,-0.0701,-0.0041,-0.0338,-0.0557,-0.035,0.0077,0.0518,0.0361,0.0626,-0.163,0.062,0.1018,-0.0383,0.0189,0.0294,0.0209,-0.0053,0.0203,0.0225,0.0245,0.0085,0.0135,0.0674,0.007804626,-0.002425157,-0.001125124,-0.014693999,0.002774262,-0.009220458,-0.017567487,-0.005850512,0,0.127699677
12/31/2013,12,2013,122013,-0.042132676,0.010068569,-0.07899364,-0.018120541,0.050108566,-0.013731814,-0.030005809,0.007310075,-0.041531453,0.025830528,-0.019,0.0443,-0.0121,0.0294,0.005,0.0366,0.0154,0.1264,0.0053,0.0339,0.0001,0.0297,0.0066,0.0039,-0.0241,-0.0037,0.0045,-0.0098,-0.0102,0.0663,0.0028,0.0071,0.0112,0.0213,0.0048,-0.0067,0.003858473,0.000306656,-0.001313259,0.012090241,-0.00180043,-0.00011102,-0.001929205,0.000719582,0,0.000633544
11/29/2013,11,2013,112013,-0.054127269,0.007779292,-0.018904155,0.042998885,-0.021437048,0.014492667,-0.076354424,0.027726301,0.036535483,-0.025790149,0.0363,0.0163,0.031,0.0415,0.0106,0.0115,0.0102,0.069,0.0096,0.0238,0.0606,0.0393,0.1599,0.0583,-0.0521,0.0298,-0.0166,-0.031,-0.0013,-0.0055,0.0194,0.0185,0.0177,0.0334,0.0212,-0.0093,-0.002489417,-0.004378908,-0.001944701,0.01334159,0.005986782,0.001093496,0.000882819,0.000245282,0,-0.001582131
10/31/2013,10,2013,102013,-0.004502117,0.004327616,-0.016345089,-0.001950839,-0.006794017,0.025546244,0.031687555,0.031620387,-0.01102572,0.101205621,0.0737,0.0547,-0.0332,0.0245,-0.0242,0.0223,0.0337,-0.0329,0.0069,-0.0225,0.0261,0.0279,-0.0713,0.0426,0.0227,-0.0039,0.0232,-0.0735,-0.0464,0.0238,0.0289,0.0216,0.0148,0.0051,0.0285,0.0261,-0.003815289,-0.001395303,-0.001973445,0.017687377,-0.006090387,0.005302465,0.011415192,0.003362094,0,-0.08180539
9/30/2013,9,2013,92013,-0.048638592,-0.050734866,0.053351028,-0.104463602,0.029935039,0.067362136,0.112278579,0.031320878,0.035397684,0.101361798,0.0927,-0.0896,0.0131,0.0607,-0.0197,-0.0224,0.0278,-0.0899,0.0146,-0.0111,0.0582,0.0118,0.0977,0.0157,-0.0214,0.0041,0.021,-0.025,0.0775,0.0253,0.0077,0.0109,0.0141,0.0086,0.0119,0.0115,-0.01192743,-0.001712048,0.001320917,0.016025424,0.010904853,-0.005218246,-0.002588877,-0.005486117,0,-0.010596226
8/30/2013,8,2013,82013,0.051622657,0.05693658,-0.032125133,0.035743619,0.033580833,0.019967502,-0.000753731,-0.070643678,0.05265969,-0.127610075,0.0129,0.0088,-0.0621,-0.0186,-0.014,0.0117,-0.0118,-0.0054,-0.0328,0.033,0.0322,0.0512,-0.034,0.0454,0.0105,0.0284,0.0648,-0.0226,0.0517,-0.004,-0.0037,0.0065,0.0166,0.0159,-0.0049,0.025,0.031895771,0.001169784,0.001471165,-0.011880181,-0.000194574,-0.011981492,0.002792203,-0.009132502,0,0.101982029
7/31/2013,7,2013,72013,0.070774957,0.052809372,0.023996581,-0.12984009,0.022046605,0.042526655,-0.015738922,0.017636869,0.008764345,-0.023987923,-0.0448,0.0284,0.0098,0.0047,-0.0097,0.019,0.0257,-0.0955,0.0285,0.0354,-0.0158,0.0215,0.0171,0.008,0.0069,0.0247,-0.0453,0.0038,-0.0063,0.0319,0.0179,0.0106,0.0034,0.0037,0.0168,0.0027,0.007481046,0.003216103,0.004561055,0.023721869,0.007381627,0.002278866,-0.005818044,0.002202115,0,-0.098135312
6/28/2013,6,2013,62013,-0.117029429,0.017477611,-0.084244768,0.035456633,-0.076341643,-0.081827828,-0.158611385,-0.043195734,-0.150977174,-0.070233268,-0.0282,0.0049,-0.011,0.0007,0.021,0.0606,0.0329,0.0057,0.0366,0.0356,0.039,0.0364,0.0005,0.0646,0.0235,0.0031,-0.0168,0.1981,0.0224,-0.0162,0.0209,0.0228,0.0246,0.0315,0.0193,0.0208,-0.044646715,0.012282203,0.004295387,-0.005255281,0.006767079,0.000381775,-0.001856285,0.000502455,0,0.014670018
5/31/2013,5,2013,52013,-0.062096881,-0.0195311,-0.022772047,0.028379035,0.032410244,-0.006897453,-0.109757308,-0.06744677,0.059760736,-0.041192776,-0.0419,-0.043,-0.03,-0.0023,-0.039,-0.0532,0.0042,-0.0108,-0.022,-0.0029,-0.0124,0.0124,-0.0612,0.0038,-0.0238,-0.0321,-0.036,0.0467,-0.0124,-0.0112,-0.0149,-0.0162,-0.0174,-0.0215,-0.0139,-0.0155,-0.016213503,-0.001249559,-0.000867022,0.012091055,0.008750498,0.011374894,-0.009067818,-0.003365221,0,0.081210886
4/30/2013,4,2013,42013,-0.078623267,-0.072068467,0.048253419,0.043871265,-0.065126583,-0.010438275,-0.000351541,-0.024975286,-0.019198126,0.050408234,0.0385,0.0085,0.0632,0.0339,0.0271,0.023,0.029,-0.022,-0.0155,0.0072,0.0259,-0.0052,0.004,-0.0082,-0.0369,0.0388,0.0899,0.0226,0.0315,0.0314,0.0168,0.0132,0.0098,0.0213,0.0183,-0.0101,-0.020479492,-0.002244343,-0.003462341,0.006671393,-0.009415616,0.002155817,0.000924963,0.001712968,0,0.027172971
3/29/2013,3,2013,32013,0.011261926,-0.012285611,-0.028665524,-0.048290035,-0.036225911,-0.034653691,-0.040559146,0.03365812,-0.05414825,-0.003480141,0.0367,0.0714,0.1276,0.0302,-0.0107,0.02,0.0193,0.0731,0.0187,0.0255,0.0338,0.0363,0.2346,0.0383,0.0248,0.0467,-0.0214,-0.0273,0.0559,-0.0168,0.0234,0.0274,0.0311,0.0304,0.024,0.0322,-0.002878622,-0.004994758,-0.005330698,0.017132708,0.003487909,-0.00081317,0.000593748,0.005851039,0,-0.086808077
2/28/2013,2,2013,22013,-0.051866057,-0.036755559,-0.096561765,0.003907914,-0.056354878,0.033377331,-0.033175022,-0.031035408,-0.008926035,-0.072374745,0.0279,-0.0184,-0.0306,0.0142,-0.0179,0.0008,-0.0302,-0.0021,-0.0359,0.0156,-0.0175,0.0551,-0.0436,0.0361,0.0142,0.0105,-0.0265,0.0145,0.0404,0.0753,0.0186,0.0157,0.0131,-0.0003,0.0182,0.0308,-0.036672618,-0.005454314,-0.003086708,0.005492489,-0.001107869,0.000611457,-0.002847965,0.002844738,0,0.03588359
1/31/2013,1,2013,12013,-0.006978061,0.039182635,0.001926164,0.034465269,0.021532418,-0.037050145,0.009009232,0.052155592,0.052533729,0.050545923,0.0057,0.2414,0.0172,0.0132,-0.0202,-0.0368,-0.003,-0.0448,0.0134,0.0732,-0.0048,0.0095,-0.1665,-0.0284,-0.0207,0.0288,0.0315,0.0414,0.0244,-0.0677,0.044,0.0204,-0.0006,-0.001,0.0411,-0.0033,0.030708909,-0.002828752,-0.003843094,0.023600063,0.001809151,0.003874131,-0.0077513,0.00636698,0,-0.101026579
12/31/2012,12,2012,122012,-0.02337932,-0.001079428,-0.082314201,-0.013998479,0.006316967,0.047189274,0.097937903,0.04455697,0.134907707,-0.002756805,-0.0002,-0.047,-0.0451,0.0148,-0.0836,0.0685,0.018,-0.0391,0.0117,-0.0596,0.0041,0.0017,0.0894,-0.0116,-0.0437,-0.0174,0.0052,-0.012,0.0177,0.0329,-0.0106,-0.0103,-0.01,-0.0085,-0.0082,-0.0179,-0.023705234,-0.0010106,-0.004179805,0.005042021,0.008191867,0.015232909,-0.008188331,0.003357128,0.001,0.05517786
11/30/2012,11,2012,112012,-0.003300708,0.023008335,-0.02311058,-0.072542891,0.031344388,0.017189292,-0.038575503,0.016105524,-0.042166531,0.034131761,0.0262,-0.0849,-0.042,0.0512,0.0341,0.0227,0.0276,0.0348,-0.0086,-0.0003,-0.0027,0.0218,0.0585,0.0119,-0.0462,0.0481,-0.0101,0.0565,0.0289,0.0635,-0.0136,-0.0016,0.0095,0.0145,-0.0075,-0.0073,0.018122106,-0.008328016,-0.004286805,0.003354569,0.002128503,-0.003624188,0.003191871,0.003411554,0,-0.068936017
10/31/2012,10,2012,102012,-0.029547799,-0.033383171,-0.043017385,-0.034310862,-0.066136391,-0.022369246,-0.038337285,0.001719416,-0.000560169,-0.032554376,0.0132,0.1086,0.0119,0.0111,0.0083,0.0446,0.0177,0.0303,-0.0218,0.0237,0.0054,-0.0157,0.0194,0.0332,-0.0372,-0.0287,0.0673,0.0154,0.0489,0.0293,0.0202,0.0121,0.0044,0.0185,0.0194,-0.0155,-0.035074254,-0.002114155,-0.002427405,-0.007581629,-0.003927292,0.015759448,-0.005722688,0.011034556,0,0.072784222
9/28/2012,9,2012,92012,0.046427321,-0.019211024,0.036675479,-0.09723893,0.084353921,0.065193055,0.037371383,0.063375549,0.028797774,0.121003368,0.0194,-0.0094,-0.0555,0.0143,-0.0034,-0.0075,-0.0398,-0.0047,0.0003,0.0278,0.0086,-0.0015,0.2462,0.0336,0.009,0.0312,0.026,0.0349,0.0326,-0.0141,0.0079,0.0082,0.0084,0.0063,0.0085,0.0098,0.01813523,-0.003156019,0.000852819,0.011667644,0.002600969,0.006763075,-0.006615078,0.006148279,0,-0.045564158
8/31/2012,8,2012,82012,0.046747744,0.087987835,-0.020760023,0.024961847,0.01062369,0.009209494,0.026026046,-0.025947221,-0.024959674,0.016376507,-0.0028,0.2618,0.0029,-0.0094,0.0051,0.0362,0.0498,-0.0756,0.0373,-0.0106,-0.0184,0.0191,0.0451,-0.0311,0.0225,0.002,0.1064,-0.0948,0.0161,0.0337,-0.0087,-0.0001,0.008,0.0047,-0.0087,0.0162,0.028447248,0.000847409,0.003807583,0.010945113,0.002040468,0.005390754,-0.005832481,-0.003803152,0,-0.034857734
7/31/2012,7,2012,72012,0.010666253,0.070273578,0.183955314,0.128976331,-0.020992447,0.025946415,0.013411489,0.017868795,-0.057494763,-0.014417561,0.0613,-0.0457,-0.0043,0.0092,-0.0515,-0.0325,-0.0279,0.0214,-0.0539,-0.0418,-0.0065,0.0219,-0.1039,-0.0046,0.0682,-0.0232,0.0041,0.0333,0.0577,-0.0242,0.0106,0.0106,0.0106,-0.0231,0.0104,0.0532,0.05101861,0.005112841,0.003010275,0.003342998,-0.011907688,-0.000401634,0.00530359,0.000329219,0,0.044662748
6/29/2012,6,2012,62012,0.023395917,-0.040772914,0.137987469,0.121259573,0.036325196,0.038496848,0.000187885,0.12588231,-0.061602633,0.087407046,0.0574,-0.1155,-0.0367,0.0238,0.0097,0.0032,0.0114,-0.1185,-0.0266,0.0089,-0.0034,0.0145,0.0319,-0.0169,-0.0247,0.004,0.0125,0.0372,0.0316,-0.0098,0.0106,0.0062,0.0019,-0.0037,0.0118,0.0036,0.046340099,-0.000358179,0.000733422,0.016572265,0.003715234,0.002423236,-0.004825499,0.001914096,0,-0.148807739
5/31/2012,5,2012,52012,-0.064662271,-0.159367803,-0.006194367,-0.114793497,-0.130201684,-0.115809503,-0.188541194,-0.135837305,-0.021500273,-0.133511072,-0.0024,-0.0328,0.0066,-0.0116,-0.0204,-0.0198,-0.0112,0.028,-0.0113,0.0336,-0.0041,0.0139,0.0879,0.0093,0.06,0.0225,0.0357,-0.02,0.0137,-0.0142,0.0232,0.0183,0.0138,0.0035,0.0199,0.0329,-0.084526002,-0.002186562,-0.002390293,-0.02792703,-0.000428968,-0.005097425,0.009380819,0.010258668,0,0.147031481
4/30/2012,4,2012,42012,-0.002040266,-0.028142976,-0.019870734,0.06885031,0.002219757,-0.014281265,-0.080872644,-0.015979462,0.057525167,-0.038502619,0.0135,0.247,0.0171,0.0396,0.0238,0.0094,-0.0036,0.0809,-0.0267,0.0673,0.0275,0.0127,-0.0236,0.0358,0.0537,0.0834,0.0347,-0.0133,0.0188,0.0027,0.029,0.0323,0.0353,0.0364,0.03,0.0329,-0.002976938,-0.003784783,-0.005507261,-0.003737449,-0.002030522,-0.003471136,0.005552064,0.002773381,0,0.043932426
3/30/2012,3,2012,32012,-0.017005322,0.001791969,-0.005283031,0.065917471,-0.01182523,-0.021470436,-0.081163607,0.042321785,-0.071274024,-0.056508863,-0.0148,0.1363,-0.0283,0.0603,0.0112,0.047,0.0385,0.0658,-0.0129,-0.0018,0.0127,0.0376,0.2148,0.0235,0.0288,-0.0272,-0.0902,0.2014,0.0172,-0.0165,0.0397,0.0307,0.0229,0.0144,0.0417,0.0245,-0.023131856,-0.004591727,-0.007709112,0.013312168,-0.001857313,0.004759265,-0.002442997,0.003109583,0,-0.075193637
2/29/2012,2,2012,22012,-0.023876377,0.100066295,-0.002631086,0.091207454,0.021017679,0.044475776,0.062497215,0.028868738,0.059878435,0.040820888,0.0174,-0.0817,0.0454,0.0565,0.0171,-0.0107,0.0317,0.019,-0.0458,0.037,-0.0024,-0.0134,-0.1769,-0.0313,-0.0519,0.0277,0.0392,0.1362,0.0233,0.0427,0.0256,0.012,-0.0001,0.0071,0.0287,-0.0234,0.031248073,-0.006450552,-0.003890335,0.01868088,-0.006873494,0.0017745,-0.002088367,-0.000144999,0,-0.023170948
1/31/2012,1,2012,12012,0.104768613,0.03297606,0.020095463,0.000417101,0.098058015,0.096169513,0.169985629,0.076448941,0.039975829,0.175996655,-0.0002,-0.0997,-0.0683,-0.0204,-0.0722,-0.0755,-0.0436,-0.0071,-0.0411,-0.0463,-0.0013,-0.0501,0.0048,-0.0849,-0.0203,0.0387,0.0409,-0.0438,-0.0623,-0.0026,0.0069,-0.0119,-0.0287,-0.0305,0.0042,-0.0284,0.039480341,-0.003206943,-0.004016065,0.021476936,0.008495449,-0.003725141,-0.008473298,-0.005399195,0,-0.080519574
