country,G20,G7,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n
India,Yes,No,Indian Rupee,1991,1278588.625,1288912.625,891.273209,354.1060181,2079.304186,1.509102702,1146060.75,1338437.875,1316295.875,1324646.375,2831785.25,0.071110822,0.307590961,0.309675306,1597820.125,1352701.125,1500543.875,6371149,0.675957561,0.062985621,0.037716653,22.74243333,0.198434651,0.221227154,0.219832525,Interpolated,Benchmark,Market-based,Regular,Regular,0.708785713,0.145228997,0.156396687,0.026848618,-0.025965784,-0.011294202,0.207859054,0.357010335,0.155723527,0.50330168,0.567208648,0.268690348
India,Yes,No,Indian Rupee,1992,1341249,1359505.5,909.307016,363.0844116,2076.91052,1.5316149,1180906.875,1403567.125,1381691.75,1398622.875,3036582,0.074449703,0.301835388,0.301024169,1685419,1389256.375,1576385.75,6677011,0.669585764,0.068147548,0.037982725,25.91808333,0.190652832,0.212560415,0.209987238,Interpolated,Benchmark,Market-based,Regular,Regular,0.693148017,0.159199625,0.151187435,0.032364015,-0.032804977,-0.003094099,0.199170634,0.328750134,0.15160127,0.45755589,0.532943666,0.246312186
India,Yes,No,Indian Rupee,1993,1422512.5,1431690.5,927.40386,372.436554,2075.86928,1.55446291,1236757.625,1470841.125,1464102.875,1471519.375,3250261.25,0.076779664,0.307657868,0.303374887,1765489.375,1452785.375,1639736.25,6953852,0.655598164,0.074011929,0.038174167,30.49329167,0.177587718,0.196211487,0.195222571,Interpolated,Benchmark,Market-based,Regular,Regular,0.692714453,0.15907602,0.147748575,0.032710884,-0.031362459,-0.000887469,0.184457287,0.294608414,0.14537999,0.461972743,0.50495851,0.226046652
India,Yes,No,Indian Rupee,1994,1503883.5,1516147.75,945.601831,377.710968,2075.687323,1.577651739,1296176.25,1573613,1542303.625,1554786.25,3490229.75,0.07954295,0.311512619,0.310874522,1883052,1516154.5,1770230.125,7246440.5,0.641673684,0.082184769,0.038344134,31.3737425,0.190213516,0.212361217,0.210656285,Interpolated,Benchmark,Market-based,Regular,Regular,0.69399792,0.178440481,0.139670506,0.036593046,-0.035499446,-0.013202507,0.196818039,0.315834641,0.157396838,0.462787598,0.519163549,0.234951317
India,Yes,No,Indian Rupee,1995,1621902.875,1641349.75,963.922588,381.6901245,2077.097148,1.601186395,1393118.375,1689796.125,1663442.5,1682469,3777511.5,0.082578912,0.327222198,0.324662447,2025683.75,1612082,1889034.75,7594812,0.62444663,0.086907752,0.038577203,32.42707667,0.198126882,0.223501995,0.22097449,Interpolated,Benchmark,Market-based,Regular,Regular,0.692980826,0.176334754,0.135039419,0.037459582,-0.039134037,-0.002680566,0.203125045,0.342656672,0.172477797,0.502955556,0.555757284,0.250501096
India,Yes,No,Indian Rupee,1996,1753185.25,1774658,982.365243,385.872345,2079.83032,1.640303254,1503811.75,1803327.375,1794213,1814061.25,4096308.5,0.085744023,0.331453621,0.32534498,2178613,1730240.25,1994988.75,7950137,0.623452663,0.088751338,0.03889183,35.43317333,0.196026444,0.219398096,0.216997594,Interpolated,Benchmark,Market-based,Regular,Regular,0.70416981,0.165107802,0.124805383,0.036313366,-0.03965478,0.009258426,0.198933944,0.336742789,0.179621905,0.508064628,0.543715298,0.243329525
India,Yes,No,Indian Rupee,1997,1835009.25,1855923.25,1000.90003,390.4251404,2079.382465,1.680375576,1568918.125,1921207.875,1872408.5,1893257.5,4474853,0.089777581,0.324360073,0.325054049,2266842.75,1801676.25,2131583.5,8341610.5,0.622693479,0.086587623,0.039372243,36.31328583,0.203264803,0.227271482,0.224768698,Interpolated,Benchmark,Market-based,Regular,Regular,0.692402303,0.186075971,0.136284813,0.037779495,-0.042073626,-0.010468964,0.207471579,0.334184885,0.181892067,0.486446857,0.520102978,0.246151716
India,Yes,No,Indian Rupee,1998,1988377.625,2014961.375,1019.483581,395.1845703,2080.741175,1.718397021,1682485.375,2056304,2017839.375,2047888.25,4934175,0.093688264,0.327056289,0.322442234,2407034,1934068.75,2267939.25,8778707,0.610854387,0.094155006,0.039988264,41.259365,0.19331491,0.212876335,0.209752768,Interpolated,Benchmark,Market-based,Regular,Regular,0.679189265,0.182538614,0.142381638,0.035439558,-0.041945487,0.002396423,0.197059333,0.30091849,0.175453275,0.457550794,0.49388957,0.221679553
India,Yes,No,Indian Rupee,1999,2120749.75,2157765.5,1038.058156,400.287323,2082.693782,1.749944568,1810608.25,2264631.75,2156806.75,2197551.75,5513509,0.100189142,0.327128053,0.327711642,2619954.25,2068737.5,2487919.25,9349454,0.602292538,0.095802397,0.040806431,43.05542833,0.194307894,0.214108735,0.210138932,Interpolated,Benchmark,Market-based,Regular,Regular,0.674684763,0.206604257,0.149235845,0.037398394,-0.046278585,-0.021644738,0.199365452,0.29307279,0.171443,0.449230641,0.491751283,0.21635507
India,Yes,No,Indian Rupee,2000,2231893.25,2258594,1056.575549,409.2485962,2086.628391,1.782071352,1868746.5,2318964.5,2274921.25,2305846.25,6081277.5,0.10431198,0.322060823,0.311562449,2720586.5,2133055,2506298.75,9851578,0.595479965,0.094370484,0.041573126,44.941605,0.192846537,0.209303096,0.206495985,Interpolated,Benchmark,Market-based,Regular,Regular,0.665516853,0.195250645,0.144921616,0.041153975,-0.049707193,0.002864136,0.197768763,0.277610302,0.170242384,0.446369261,0.461887687,0.20608443
India,Yes,No,Indian Rupee,2001,2363159.25,2380421.25,1075.000085,419.7620239,2086.772787,1.796781659,1978239.375,2469675.5,2418001,2437321.25,6842379,0.112536177,0.319889456,0.311038136,2851826.75,2247848.75,2635910,10519204,0.583254933,0.095192961,0.042210113,47.18641417,0.188273877,0.2029192,0.201310694,Interpolated,Benchmark,Market-based,Regular,Regular,0.670639277,0.201629609,0.141005605,0.041206922,-0.046954568,-0.007526895,0.192554295,0.261872828,0.167915702,0.436886579,0.442761391,0.192471862
India,Yes,No,Indian Rupee,2002,2491591.5,2510063.5,1093.317189,430.7332764,2088.893563,1.811613441,2031531.25,2587243,2558580.25,2579105.25,7642415,0.123177119,0.320811629,0.306406498,2960309.5,2301690,2733908.5,11129446,0.558310509,0.101235293,0.042800479,48.61031917,0.187649503,0.200413734,0.198818818,Interpolated,Benchmark,Market-based,Regular,Regular,0.655118704,0.215466917,0.132569671,0.043818522,-0.050115753,0.003141915,0.191285625,0.247076243,0.169680953,0.443295419,0.444501191,0.182436809
India,Yes,No,Indian Rupee,2003,2701895.25,2737701.5,1111.523144,442.3812256,2091.995866,1.82656765,2156893.25,2814891.75,2775801.75,2812778.5,8563571,0.134363383,0.325640559,0.309360981,3193001.25,2426968.75,2957400.25,11775586,0.550348997,0.101839557,0.043238841,46.58328417,0.201167345,0.215962991,0.213123947,Interpolated,Benchmark,Market-based,Regular,Regular,0.638915122,0.233931899,0.12790437,0.043564845,-0.052036058,0.007719825,0.205159068,0.26446256,0.181227639,0.484425515,0.494859278,0.191755697
India,Yes,No,Indian Rupee,2004,2941207.5,2993553.75,1129.623456,454.5449829,2095.778212,1.841645241,2278048.25,3139196,3019804.5,3072820.25,9684138,0.146583691,0.336490422,0.324468017,3445980.75,2548073.75,3299205.25,12533966,0.514238656,0.104741827,0.04389815,45.31646667,0.212219,0.232839242,0.228822023,Interpolated,Benchmark,Market-based,Regular,Regular,0.618059337,0.280246735,0.12329489,0.046887532,-0.061772592,-0.006715835,0.216032982,0.287387222,0.193100065,0.526830971,0.521458089,0.2141684
India,Yes,No,Indian Rupee,2005,3295581.75,3412601.75,1147.609927,457.6380615,2096.916087,1.856847286,2513153.25,3578923,3435672,3538031.75,10938176,0.163728282,0.362452418,0.340104401,3719020.5,2743320.25,3679455.5,13437015,0.500907362,0.110476464,0.045031182,44.099975,0.222013727,0.239723563,0.232788056,Benchmark,Benchmark,Market-based,Regular,Regular,0.59049958,0.301232398,0.119825639,0.053158488,-0.072801687,0.008085597,0.226199701,0.281484514,0.201385334,0.531698763,0.547414064,0.215402275
India,Yes,No,Indian Rupee,2006,3670959.75,3824682.5,1165.486291,457.9736633,2097.096537,1.878200769,2683535.5,3867389.75,3794950.25,3942002.25,12408470,0.181619719,0.381706566,0.349931419,4018801,2875060,3923991.75,14486343,0.481887907,0.120111749,0.046416823,45.30700833,0.230651483,0.247451589,0.238220662,Interpolated,Benchmark,Market-based,Regular,Regular,0.570729911,0.300317973,0.110024519,0.055815022,-0.078497611,0.0416102,0.234200954,0.285533726,0.21223928,0.549942672,0.575236857,0.208397523
India,Yes,No,Indian Rupee,2007,4129024.75,4285933,1183.209472,459.0289001,2098.121331,1.899799585,2964959.5,4444801.5,4242954,4394168.5,14209925,0.202555194,0.398748845,0.380850732,4326674,3093544.25,4450893,15729501,0.480651289,0.119079523,0.047907699,41.34853333,0.2622118,0.279221594,0.269612908,Interpolated,Benchmark,Market-based,Regular,Regular,0.567755461,0.336774081,0.106993265,0.054992653,-0.080560796,0.014045324,0.26479274,0.313301831,0.248516113,0.604187191,0.618648052,0.226742551
India,Yes,No,Indian Rupee,2008,4251417,4544137,1200.669765,460.8129272,2099.633091,1.921646833,3228937.5,4635116,4390493.5,4668518,16356620,0.229077816,0.390763074,0.368870676,4460225.5,3263217.25,4468574,16946774,0.501330495,0.10524831,0.049151864,43.50518333,0.263843417,0.288685143,0.271493047,Interpolated,Benchmark,Market-based,Regular,Regular,0.580716252,0.301204473,0.110924557,0.058508553,-0.101359829,0.050005954,0.264972121,0.345727921,0.257934302,0.666304886,0.667793453,0.221943125
India,Yes,No,Indian Rupee,2009,4704781.5,4860653.5,1217.726215,463.6325989,2103.536185,1.943745375,3515351.5,5124121.5,4821723,4983383,18727688,0.263235331,0.383052796,0.382769048,4810883,3473672.75,4858992.5,18271270,0.510786116,0.104240343,0.050031587,48.40526667,0.252242863,0.272771806,0.263923168,Interpolated,Benchmark,Market-based,Regular,Regular,0.588176131,0.322826862,0.117238522,0.056657117,-0.08985164,0.004953014,0.251100123,0.317629993,0.257975906,0.626894593,0.594061434,0.198684216
India,Yes,No,Indian Rupee,2010,5398284.5,5621831.5,1234.28117,467.4125061,2110.392676,1.96609807,3865497,5825086.5,5520395,5737298,21301734,0.301243156,0.403482139,0.395062715,5219692,3698283,5410309,19780460,0.51054883,0.111712165,0.050852258,45.72581212,0.283917516,0.30244571,0.291011512,Interpolated,Benchmark,Market-based,Regular,Regular,0.566913486,0.341552675,0.106835201,0.05904974,-0.097019367,0.0226683,0.280917019,0.338994473,0.299839526,0.649377584,0.628785014,0.210645258
India,Yes,No,Indian Rupee,2011,5827524,6118499,1250.287943,472.2144775,2113.624592,1.987891555,4291448,6370618.5,5960416.5,6227856,23749638,0.329872906,0.41156435,0.403974026,5493272.5,3967275.5,5733949.5,21474092,0.511983633,0.106370434,0.051637884,46.67046667,0.293524474,0.314058244,0.300571829,Benchmark,Benchmark,Market-based,Regular,Regular,0.583104908,0.333850086,0.105968215,0.071433119,-0.11154338,0.01718704,0.289730132,0.356440365,0.314403385,0.676594198,0.665058136,0.22039488
India,Yes,No,Indian Rupee,2012,6221945,6620450.5,1265.780247,469.8310852,2115.713864,2.009926558,4623438,6733852.5,6383269.5,6760591,25450348,0.341704756,0.431224316,0.41269657,5793006,4152463,5993729.5,23179180,0.511407077,0.105305545,0.052437946,53.43723333,0.270249635,0.291524172,0.275253624,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.582410753,0.312164187,0.101470023,0.064355552,-0.112417102,0.052016586,0.266840577,0.338131845,0.289816618,0.666541696,0.643415987,0.208059236
India,Yes,No,Indian Rupee,2013,6450820,6707768.5,1280.842125,483.8543396,2117.113316,2.03220582,4747487.5,6675873.5,6547277,6794392,26769772,0.346407861,0.416057259,0.395577908,6162954,4411082,6152848,24719090,0.515993237,0.106637374,0.053073645,58.59784542,0.27434808,0.292801678,0.282152325,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.606029749,0.283820271,0.092706442,0.071738452,-0.101944409,0.047649544,0.268384337,0.338232577,0.313333541,0.691396654,0.672778189,0.201927736
India,Yes,No,Indian Rupee,2014,6691916,6992451.5,1295.600772,483.0845947,2118.544711,2.054732084,4937785,6967657,6775478.5,7053125.5,27900646,0.352215379,0.419218719,0.399908066,6619643.5,4701100,6580259,26274556,0.515723348,0.108941607,0.053338692,61.02951446,0.283692867,0.301519543,0.289650202,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.613533497,0.28779754,0.08655113,0.064081386,-0.092617951,0.040654399,0.27442193,0.344884008,0.349411607,0.70358026,0.702644885,0.204842076
India,Yes,No,Indian Rupee,2015,7159239.5,7381976,1310.152403,482.70047,2118.821495,2.077507973,5254314,7301368,7189761.5,7413799.5,28751646,0.35801962,0.427687764,0.406105012,7148966.5,5070482,7029796,27915780,0.507305622,0.121296562,0.053726513,64.15194446,0.283693373,0.298585504,0.289562553,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.628809214,0.276114047,0.079911642,0.055587124,-0.083761714,0.043339677,0.271724671,0.336810172,0.377872646,0.641527414,0.629226565,0.197895959
India,Yes,No,Indian Rupee,2016,7643770,7796715,1324.517249,482.9890137,2121.243071,2.100536346,5581687,7755793.5,7636911.5,7806553,29931854,0.36904487,0.434340984,0.416873097,7739207,5467035,7622761.5,29662400,0.517503738,0.124302581,0.054538567,67.19518591,0.285637498,0.299936831,0.293419003,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.642155111,0.278497636,0.072845079,0.052496497,-0.072503164,0.026508795,0.270937055,0.336648226,0.415227026,0.635227978,0.630221009,0.195920482
India,Yes,No,Indian Rupee,2017,8069977.5,8284343,1338.676785,487.190979,2122.940682,2.123820066,5886205.5,8390824,8069977.5,8284343,31536496,0.384559423,0.439220846,0.427932739,8284343,5886205.5,8390824,31536496,0.521803737,0.124039389,0.055582769,65.12156865,0.311199754,0.325353771,0.316934943,Benchmark,Benchmark,Market-based,Regular,Regular,0.638807476,0.302331626,0.0717142,0.054785233,-0.084891453,0.017252915,0.29279989,0.358617723,0.47510004,0.648579359,0.63141042,0.212972626
India,Yes,No,Indian Rupee,2018,8612077,8899718,1352.64228,491.0772095,2122.940682,2.147361755,6325873,8812216,8587871,8881577,33494530,0.404709816,0.445876598,0.425363094,8791310,6333991,8825760,33579996,0.521803737,0.124332599,0.05654915,68.39784018,0.308735579,0.322974116,0.312293679,Extrapolated,Benchmark,Market-based,Regular,Regular,0.63809818,0.279943854,0.074148394,0.053503118,-0.086313769,0.040620144,0.290327013,0.359200537,0.467153937,0.678656101,0.662163377,0.21225439
India,Yes,No,Indian Rupee,2019,8945547,9170555,1366.417754,497.6157227,2122.940682,2.171164513,6608023.5,9079422,8900328,9142121,35324124,0.416540295,0.438098222,0.418459058,9163052,6603997.5,9091771,35423256,0.521803737,0.124115296,0.057049587,70.41996909,0.312881649,0.324884921,0.316292286,Extrapolated,Extrapolated,Market-based,Regular,Regular,0.649356723,0.270330966,0.073454052,0.051035259,-0.077877529,0.033700597,0.294905156,0.356979281,0.471799523,0.692823529,0.672622144,0.210068047
Italy,Yes,Yes,Euro,1990,1560881.5,1541241.875,57.048236,22.80319786,1856.401359,2.553845406,1150583,1581998.625,1582944.5,1560592.5,6936038,0.162670359,0.990385652,0.991624713,2011688.625,1499311.875,2062199.625,12990623,0.570022643,0.093146518,0.033768527,0.618767872,0.793070376,0.743185699,0.753830135,Interpolated,Benchmark,Market-based,Regular,Regular,0.595730066,0.276443511,0.141543105,0.190325588,-0.214417771,0.0103755,0.732297301,0.610143363,1.048853636,0.567482352,0.538095951,0.553372264
Italy,Yes,Yes,Euro,1991,1615016.25,1588199.5,57.088113,23.23007202,1847.468313,2.576648712,1180282.125,1638109.125,1637383.5,1620042,7589872.5,0.174936965,0.982750237,0.990136027,2042542.625,1537083.5,2111126.25,13347299,0.576194465,0.09023843,0.034073055,0.640723315,0.81974566,0.757622063,0.765731931,Interpolated,Benchmark,Market-based,Regular,Regular,0.590116262,0.282601893,0.138434067,0.173701227,-0.194901854,0.010048416,0.755333006,0.597466946,1.094323754,0.601975918,0.57771486,0.53921622
Italy,Yes,Yes,Euro,1992,1641884.625,1617795.25,57.145306,23.06896782,1850.497411,2.597617865,1200667.25,1669702.125,1665565.625,1640422.25,8269117.5,0.186354533,0.928829551,0.939546227,2058330.375,1559781.25,2127887,13670789,0.573643506,0.088134706,0.034291588,0.636484495,0.862173915,0.788803279,0.800893486,Interpolated,Benchmark,Market-based,Regular,Regular,0.593512177,0.285923272,0.138413593,0.197093382,-0.220301732,0.005359329,0.797855854,0.600983977,1.137967348,0.551787674,0.522170246,0.537358642
Italy,Yes,Yes,Euro,1993,1625990.75,1614803.25,57.197613,22.45611382,1850.64018,2.618757963,1166701.375,1599696.75,1648482.25,1635997,8864809,0.195045397,0.900138378,0.868312836,2040047.875,1517597.625,2029786.375,13882849,0.561704457,0.088894494,0.034269877,0.812730594,0.709766269,0.642799199,0.64770478,Interpolated,Benchmark,Market-based,Regular,Regular,0.578372419,0.264667541,0.134771571,0.188546196,-0.1764227,0.01006494,0.656510174,0.462357193,0.938314855,0.546295941,0.512138486,0.413558334
Italy,Yes,Yes,Euro,1994,1685848.375,1667777,57.213544,22.08828926,1850.326771,2.640069723,1182240.75,1641821.25,1696840.25,1688224.5,9363661,0.197720766,0.900126636,0.863140583,2083947.375,1528943.5,2061679.125,14091808,0.543264091,0.094746619,0.034111623,0.832758336,0.721604824,0.644681096,0.647971094,Interpolated,Benchmark,Market-based,Regular,Regular,0.571760714,0.272227168,0.128525719,0.203659669,-0.188486457,0.012313184,0.670385361,0.446799636,0.949460089,0.552609503,0.527957499,0.403356105
Italy,Yes,Yes,Euro,1995,1765118.5,1748618.125,57.174408,22.02845383,1856.212894,2.66155529,1199515.25,1703588,1768315.875,1757125.625,9702192,0.197971314,0.907238662,0.868931413,2142860,1534008.5,2100901.25,14340169,0.525409102,0.100936629,0.034140274,0.841273768,0.747187316,0.66430366,0.668534279,Benchmark,Benchmark,Market-based,Regular,Regular,0.564945638,0.28687349,0.117711999,0.219532117,-0.200129077,0.011065779,0.696554899,0.467069805,0.990191877,0.596248031,0.568744242,0.413357705
Italy,Yes,Yes,Euro,1996,1792813.75,1782923.125,57.065225,22.11483574,1866.151756,2.68321538,1219842.5,1704760,1785662.625,1780400.875,9797411,0.192738101,0.90083617,0.851706266,2170005.25,1547767.625,2115250.25,14593205,0.527411878,0.101488546,0.034292977,0.796865606,0.818947256,0.735011876,0.737184048,Benchmark,Benchmark,Market-based,Regular,Regular,0.571982682,0.272364229,0.113167815,0.236821696,-0.206118941,0.011782526,0.753932238,0.523866773,1.147551656,0.597669661,0.566797137,0.45341453
Italy,Yes,Yes,Euro,1997,1881417,1856405.25,56.90364,22.11174011,1859.863898,2.705052137,1313403.375,1799448.5,1868801.25,1863262.75,9676317,0.183160037,0.938847125,0.895413458,2209721,1589486,2173307,14844366,0.533243895,0.098832108,0.03447073,0.879576148,0.726076066,0.664550781,0.666526079,Benchmark,Benchmark,Market-based,Regular,Regular,0.58893472,0.260857016,0.115959682,0.226323858,-0.205029726,0.012954479,0.668913007,0.498295546,1.01639533,0.564381182,0.544468045,0.437579751
Italy,Yes,Yes,Euro,1998,1985354.875,1942746.25,56.74276,22.26773834,1873.132928,2.727066278,1413076.125,1902038,1961534.625,1961918.75,9597037,0.173722148,0.944582164,0.899137378,2249730.75,1637177.5,2241139,15109714,0.508022249,0.10556782,0.034735437,0.896676281,0.694171607,0.647496104,0.647369385,Benchmark,Benchmark,Market-based,Regular,Regular,0.597172737,0.249226332,0.123079397,0.232094437,-0.211433545,0.009860615,0.647224188,0.512606442,0.921957076,0.531458795,0.520713508,0.452398807
Italy,Yes,Yes,Euro,1999,2037002.625,1997615,56.655632,22.4724884,1869.878018,2.74925971,1477437.125,1980465.875,2016371.125,2019488.125,9412865,0.164030209,0.956718147,0.912064493,2286305,1676186,2305924.25,15389342,0.511430502,0.103697971,0.035100259,0.938627276,0.66085881,0.620911121,0.619952798,Benchmark,Benchmark,Market-based,Regular,Regular,0.60745728,0.249087259,0.12413267,0.222348735,-0.208851799,0.005825892,0.616822302,0.503581762,0.876356363,0.523349583,0.521606684,0.456536978
Italy,Yes,Yes,Euro,2000,2081385.625,2046561.75,56.692178,22.91796875,1850.197971,2.771633625,1526013,2049095.625,2066659.5,2079217.5,9280035,0.152787983,0.962340295,0.912293136,2372886.25,1723485.125,2384291.75,15706382,0.502190828,0.105740234,0.035511434,1.085400833,0.586792409,0.553467512,0.550124764,Benchmark,Benchmark,Market-based,Regular,Regular,0.603427708,0.251576692,0.130508542,0.235991478,-0.228254557,0.006750141,0.552009761,0.4562473,0.747615695,0.48911956,0.501484573,0.423610598
Italy,Yes,Yes,Euro,2001,2083284.375,2047270.5,56.875147,23.43045044,1837.636217,2.793356895,1531493.25,2051399.125,2077644.375,2083527.625,9098001,0.142607704,0.96498245,0.911710441,2419190.25,1753612.5,2429906,16022931,0.498864025,0.106480211,0.03590627,1.11751,0.593550146,0.56169492,0.5601089,Benchmark,Benchmark,Market-based,Regular,Regular,0.594903767,0.249531567,0.140144452,0.245586067,-0.2359429,0.00577703,0.560139179,0.467858642,0.735377669,0.476855546,0.480071425,0.440524101
Italy,Yes,Yes,Euro,2002,2058837.875,2019462.75,57.182519,23.91711235,1826.190095,2.815250397,1522587.375,2047080.875,2062695.625,2061795.875,8919269,0.137001932,0.950337946,0.898353159,2425333.5,1758589.25,2457201.5,16352394,0.502217114,0.102002755,0.03624763,1.062551667,0.648257971,0.616072536,0.616341412,Benchmark,Benchmark,Market-based,Regular,Regular,0.592540562,0.254386693,0.145935729,0.252884388,-0.247809023,0.002061623,0.615006864,0.522639096,0.78326714,0.487153739,0.483430624,0.501657665
Italy,Yes,Yes,Euro,2003,2062502,2028394.5,57.564588,24.32232094,1815.103813,2.837315559,1536762,2058705.625,2068126.875,2066060.125,9023564,0.136728615,0.925007224,0.874977827,2428695.75,1773530,2472873.75,16655170,0.504890978,0.099681087,0.036463019,0.886034167,0.802683234,0.761116326,0.761877716,Benchmark,Benchmark,Market-based,Regular,Regular,0.602128685,0.252627522,0.14168416,0.271908998,-0.271634221,0.003284835,0.751461565,0.638730586,1.020365,0.532236516,0.529211223,0.62285322
Italy,Yes,Yes,Euro,2004,2074924.125,2040372.75,57.948424,24.47426033,1814.615542,2.859553576,1518702.375,2067947.25,2080206.375,2075456.75,9408274,0.139382526,0.888725877,0.835817456,2463270.5,1789305.25,2498693.25,16957444,0.503284991,0.097997494,0.036551766,0.805365,0.92793113,0.866887689,0.868871629,Benchmark,Benchmark,Market-based,Regular,Regular,0.59768486,0.264638066,0.134058803,0.299744725,-0.302574247,0.006447787,0.857538044,0.698098063,1.241770148,0.569033802,0.565304816,0.697166443
Italy,Yes,Yes,Euro,2005,2107878.75,2123677.25,58.281212,24.63233566,1811.101718,2.881965876,1579865.5,2148166.75,2146045.75,2150774.5,9811736,0.142414242,0.892739654,0.827120602,2483416.5,1810473.625,2520047.75,17257984,0.5071522,0.092960455,0.036623448,0.80412,0.927988768,0.86553514,0.863632083,Benchmark,Benchmark,Market-based,Regular,Regular,0.597574472,0.264230967,0.136982113,0.304927766,-0.309187323,0.005472044,0.857237399,0.691915512,1.236636519,0.568744183,0.57895416,0.712973356
Italy,Yes,Yes,Euro,2006,2215327.25,2202942.75,58.542619,25.15527534,1811.851615,2.90455389,1638377.125,2257502.5,2239115,2237071.75,10982278,0.153607056,0.871074021,0.821401536,2527885.5,1826591.625,2563104.25,17565988,0.510364115,0.090379894,0.036718931,0.797140833,0.937586606,0.869906187,0.870700657,Benchmark,Benchmark,Market-based,Regular,Regular,0.59087044,0.276757032,0.141505316,0.317964524,-0.332233608,0.005136294,0.875014782,0.690804899,1.198862076,0.586242676,0.596046627,0.677347779
Italy,Yes,Yes,Euro,2007,2315284.75,2307500.75,58.747861,25.42703438,1817.707441,2.92731905,1689344.875,2338635.75,2330725.75,2331643.5,11957171,0.160725564,0.868442178,0.822471559,2565477,1845224.25,2597143,17871752,0.507551491,0.089357667,0.036844935,0.7306375,1.021699309,0.948279381,0.947906196,Benchmark,Benchmark,Market-based,Regular,Regular,0.579027891,0.278469145,0.145501792,0.336398184,-0.341432661,0.002035655,0.966943562,0.75725317,1.239601374,0.637461841,0.643135905,0.716967881
Italy,Yes,Yes,Euro,2008,2369615.25,2359304.75,58.922109,25.39023018,1806.539391,2.950262547,1766075.75,2417084.5,2398678.75,2355021.25,13138231,0.169971302,0.856824636,0.836118639,2540796.5,1835359.25,2565823.75,18130888,0.514003694,0.083627343,0.03691382,0.682674711,1.072942972,1.000111103,1.018651366,Benchmark,Benchmark,Market-based,Regular,Regular,0.593383491,0.276434362,0.156535745,0.325254411,-0.35185495,0.000246878,1.020205259,0.802530885,1.272856712,0.707589269,0.677024484,0.733147025
Italy,Yes,Yes,Euro,2009,2310528.75,2266004,59.105625,24.9357357,1775.169635,2.973385811,1740987.125,2339904,2325475.75,2283375,14589400,0.186867803,0.820245326,0.816859782,2406618.75,1814316.375,2460682,18289088,0.52898246,0.073198646,0.036776669,0.71984336,1.020826697,0.942219973,0.95959264,Benchmark,Benchmark,Market-based,Regular,Regular,0.598430753,0.262294561,0.164031461,0.26547572,-0.288135648,-0.002096873,0.96905297,0.713718891,1.209710956,0.66976732,0.63077414,0.64382869
Italy,Yes,Yes,Euro,2010,2336120.25,2293011,59.325229,24.79245377,1776.773246,2.996690273,1815168.25,2396875.25,2353151.75,2297156.75,13689293,0.180578783,0.819031537,0.824142456,2447851.25,1831693.875,2506704.75,18444618,0.524743259,0.07326746,0.036561649,0.755044952,0.955555081,0.906876445,0.928982258,Benchmark,Benchmark,Market-based,Regular,Regular,0.619359314,0.253229141,0.170821145,0.28828606,-0.331858724,0.000163108,0.91082406,0.754978836,1.117739797,0.674983621,0.638829708,0.675536692
Italy,Yes,Yes,Euro,2011,2377386,2351126.5,59.589076,24.92703438,1772.557375,3.01423955,1838017.5,2437050.25,2403388.75,2342594.25,15249784,0.197416782,0.788176775,0.786799431,2465165.75,1823224.5,2494484.25,18583716,0.520548522,0.072834507,0.036411382,0.719355254,1.009220839,0.953649759,0.97839874,Benchmark,Benchmark,Market-based,Regular,Regular,0.619235277,0.255713433,0.165372431,0.312098354,-0.354120523,0.001700968,0.965646982,0.783140361,1.172382832,0.715341032,0.673850596,0.663119555
Italy,Yes,Yes,Euro,2012,2323769.5,2301511,59.879471,24.91363144,1733.642273,3.031891584,1771440.5,2319956,2345848.75,2291133,17351088,0.214496866,0.739005625,0.718994737,2391681.5,1763790.125,2351313.5,18642106,0.524589241,0.068536289,0.036194615,0.778293601,0.955583751,0.889689565,0.910936654,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.609901428,0.239407986,0.163270861,0.314476967,-0.331866056,0.004808844,0.915544629,0.676882982,1.1051507,0.696730137,0.643125474,0.549799025
Italy,Yes,Yes,Euro,2013,2271616.5,2246689.25,60.16683,24.301548,1719.0903,3.049647331,1707211,2224913.75,2279599.25,2230667.5,17177916,0.204295978,0.73751837,0.711823881,2347649,1726273.25,2287559.75,18654622,0.521094501,0.068723828,0.035894338,0.753159182,1.012310624,0.939338505,0.959943712,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.600818038,0.232084259,0.164518341,0.323698491,-0.326895088,0.005775895,0.973040223,0.698700905,1.155725598,0.717388213,0.656889439,0.575578809
