DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific
08/20/2004,-0.005162658,-0.009906689,0.003318148,0.003545583,-8.50554E-05,-0.001139356,-0.000786229,-0.000795801,-0.002973481,0.010060772,-0.003887009,-0.002213983,0.004837156,0.02102414,-1.5192E-05,0.005282419,-0.000839146,0.00131746,0.00491779,0.000484465,0.005761174,-0.004682786,0.0029194,0.000238696,0.000432897,0.000632034,0.001179911,0.000433921,-0.000869583
08/23/2004,0.002324304,0.0040913,-0.000778676,-0.002697312,-0.007429992,-0.007606953,0.001319598,-0.015685405,-0.011729864,-0.010391412,-0.004909934,0.004681748,0.003330259,-0.014982164,-0.01391021,-0.01017029,-0.005031831,-0.007558424,-0.0023739,0.007042427,-0.00318987,0.001078901,-0.003630669,-0.002753593,-0.00415069,-0.005582727,-0.007399915,-0.002750261,-0.002961613
08/24/2004,-0.005802906,-0.000777033,-0.00388039,0.013910941,-0.003509569,-0.008049846,-0.003559633,-0.002637652,-0.0035404,-0.00496755,-0.006679972,0.004411323,-0.001152355,-0.031250689,-0.006303697,-0.002190895,-0.001131335,-0.003952892,-0.004038133,0.007369994,-0.006339838,-0.004285558,-0.002025581,0.001700549,-0.000533753,-0.002830447,-0.005282116,0.00242368,-0.001744617
08/25/2004,0.013396338,-0.015382275,-0.024229278,-0.003862154,0.002724721,-0.005631787,0.003986507,-0.00260633,-0.009145146,0.000379111,-0.002618266,-0.003786191,-0.010350076,-0.010502896,-0.002756728,0.003533166,-0.005529502,0.005008127,-0.007428373,-0.003859395,0.003506918,-0.006187727,-0.008380967,-0.002439549,-0.002640983,-0.002848982,-0.002132301,-0.002524765,-0.003893311
08/26/2004,-0.008222998,0.005071988,-0.006406828,-0.00824554,-0.00073636,0.001406113,0.003315635,-0.00119809,-0.006340918,-0.012135867,0.00056926,-0.004521734,0.003882411,0.019188981,-0.002999325,0.002534503,0.000782587,-0.001037558,-0.006449376,0.016302564,-0.004965446,0.002767361,0.002065433,0.004173264,0.001347004,-0.001572577,-0.001879845,0.00343036,0.000242113
08/27/2004,-0.004173711,0.005392519,-0.004035865,0.005816108,-0.001546008,-0.010318267,0.00202692,-0.00578661,0.007610178,-0.005002153,-0.000161742,0.003639383,0.007363762,-0.001163516,-7.6835E-05,-0.002802075,-0.004086443,0.001900665,-0.001261139,-0.005169643,-0.003946188,-0.001263991,-0.002420706,7.00249E-05,-0.001026627,-0.002166008,-0.002711645,0.000409761,-0.002744131
08/30/2004,-0.001312223,0.011701471,-0.004173443,-0.009289141,0.004855944,0.005100037,0.002951306,-0.001484151,-0.005346915,0.005385869,3.13802E-05,-0.000893954,0.002243195,0.022655452,0.00878647,0.004322074,-0.003842744,-0.001385131,-0.000463182,-0.005650715,-0.007130789,0.008736095,0.012841683,0.006927358,0.003599374,0.000133972,0.002644124,0.005963378,-0.002393211
08/31/2004,0.00156292,-0.001351773,0.00858191,-0.00429847,0.00875414,0.018408138,0.012055988,0.005752494,0.010004943,0.014178189,0.003379214,0.008467404,0.000800749,-0.003150197,0.013439148,0.004120076,0.004225873,0.006309026,-0.001124852,0.008766987,-0.011358523,0.000278896,0.004720073,0.005903339,0.005800347,0.005692374,0.008104544,0.005306093,0.003409332
09/01/2004,0.008902434,-0.004935564,-0.009557379,0.009518821,-0.005594355,-0.001219998,0.014928591,-0.00283549,-0.002087966,-0.004526492,0.002030109,-0.00107235,-0.001106192,0.005071737,0.003701042,1.68328E-05,-0.005780666,0.006832796,-0.001079658,0.011488889,0.007961605,0.004091774,0.000134293,-0.000733232,-0.000734124,-0.000735052,-0.000460463,-0.000136631,-0.00308074
09/02/2004,-0.012188065,0.008063747,0.043425411,0.021664966,0.004232967,-0.011215807,-0.004139392,-0.003626129,0.006056407,-0.002191949,-0.003404872,0.00380171,-0.008937901,0.057187933,-0.002811429,9.74042E-05,-0.001999954,0.013597386,-0.000866067,-0.004429856,-2.48137E-06,0.001528932,-0.006126684,0.001094633,0.000559832,3.4294E-06,-0.00010617,0.002303249,-0.003845591
09/03/2004,-0.010038269,0.009471408,-0.010784245,0.008366151,-0.007845809,-0.007473628,0.005983828,-0.006947825,-0.006540521,0.000373873,-0.005930056,-0.005219907,0.003896829,-0.013765462,-5.24859E-05,-0.000600573,-0.000432353,-0.005249218,-0.007621615,-0.024394212,-0.0044949,0.012173786,-0.000929926,0.009009831,0.003432596,-0.002376238,-0.004589026,0.008971281,-0.000694458
09/06/2004,0.00300899,-0.01418862,0.000127733,-6.18749E-05,-0.008665789,-0.024985707,0.001211544,-0.007560984,-0.001815583,-0.004969851,-0.004549341,0.011860436,-0.00166474,0.001228504,-0.003746509,-0.003258938,-0.006621228,-0.005152288,-0.004349451,-0.00782038,5.55459E-05,-0.007305747,-0.004789716,-6.24912E-05,-0.002859668,-0.005806248,-0.006946048,-6.24543E-05,-0.0049977
09/07/2004,0.006296857,-0.006589023,-0.012978837,0.000957245,-0.006270516,0.007105403,0.003303152,-0.001829324,-0.000835255,-2.52363E-05,-0.005715462,-0.016602797,-0.008659016,0.003730313,-0.010536603,0.004892112,0.00493257,0.002627683,0.013137829,0.01102745,-0.00385729,0.008327747,-0.002443869,-0.000499352,-2.5808E-05,0.000475911,-0.001505192,-0.000412169,0.003705447
09/08/2004,0.005248294,-0.014549977,-0.001828581,0.011267147,0.004170425,0.001560764,0.008966244,0.004255711,-0.006223927,0.002826937,0.002829437,0.006908821,-0.003701129,0.008143165,0.002358763,0.005071604,3.3804E-05,0.002251131,0.015990404,0.010136278,-0.010453664,-7.54139E-05,0.007583161,0.002763538,0.002689476,0.002611084,0.003013842,0.003273214,0.000267433
09/09/2004,-0.002382177,0.015264505,0.007530862,-0.003170266,0.00611202,0.013642109,-0.013379878,0.012852309,-0.003561518,0.014206278,0.006372274,-0.000571447,0.005652974,-0.041239926,0.002237154,0.01097204,0.003256873,0.006678834,0.004250527,0.005382045,0.003119093,-0.002731688,0.009416315,-0.004812019,0.000218313,0.005543552,0.008289676,-0.004712835,0.002650328
09/10/2004,0.010338787,0.013843414,-0.002759997,0.002664698,0.003303138,0.002871624,0.022957949,0.001803393,0.008282345,0.002099897,0.004382643,0.002927747,-0.003131061,0.023675131,-1.47428E-05,0.006302818,0.007328212,-0.002973442,-0.010110475,0.039423456,0.000620691,-0.003658001,0.003553666,-0.006492776,-0.001213236,0.004318266,0.003357891,-0.00593868,0.006255073
09/13/2004,0.003558308,0.018733375,0.003354538,-0.017015716,-0.005695209,-0.014855204,0.003037443,-0.002329145,-0.002228537,-0.000836629,-0.002524232,0.003580415,0.001179268,0.001268195,-0.00544445,-0.000735535,-0.009653355,-0.00700125,-0.003630264,0.007367795,0.012917907,-0.000214278,0.006559687,-0.005884015,-0.005552974,-0.005209867,-0.003116513,-0.006563396,-0.006438366
09/14/2004,-0.000128716,-0.009737271,-0.00318057,0.012590987,0.008962029,-0.001756882,0.043041307,0.008411327,0.001564829,0.005174484,-0.000221035,0.002161851,-0.000111149,0.005638778,0.002825669,0.006411927,0.001864098,-0.005897953,-0.001990519,-0.001347246,0.008873859,0.000839368,-0.008675895,3.35711E-05,0.001293929,0.002599337,0.002206864,0.000791902,0.001348005
09/15/2004,0.002860033,-0.002175671,-0.004506676,-0.009900246,-0.002383355,-0.019611183,0.003417126,-0.004135449,-0.005536952,-0.003333944,-0.001532948,-0.00284622,0.005225549,0.019374737,-2.65731E-05,-0.015193673,0.008471755,0.000446889,-0.004170648,0.00406338,-0.000999326,0.001232309,0.000677139,0.006851461,0.002985254,-0.0010089,-0.004823965,0.005827916,0.007138907
09/16/2004,0.003090985,-0.009099233,-0.00098651,0.018659453,-0.008154116,0.00266806,-0.007504531,0.001168482,-0.024245803,-0.006031185,0.000520438,0.003029742,-0.012917601,-0.00409288,-0.000134397,-0.001655566,0.00622339,-0.00513177,-0.013609721,0.002398624,0.00671548,-0.001085024,-0.010776443,-2.59755E-05,0.000416979,0.000878194,-0.00266707,0.001097871,0.003397444
09/17/2004,0.004728718,-0.016533571,-0.008628976,-0.002897255,0.001490221,0.005801532,-0.015418242,-0.001029639,-0.022534937,-0.005942404,0.000942513,0.003655137,-0.000581973,-0.012121305,-2.39886E-05,0.002491945,0.002263106,0.005412313,-0.005138755,0.012113842,-0.005712559,-0.003425752,-0.003011911,-0.000713258,-0.000319359,9.04073E-05,-0.000759912,-0.00084692,0.002074373
09/20/2004,0.005675943,-0.000543084,0.005347852,0.016882001,-0.005215366,-0.008449481,0.003827977,0.004141957,0.003380923,0.004101515,0.009144486,0.001241251,-0.003745987,0.009087178,-0.001077597,-0.006200039,-5.16321E-05,0.009436934,0.014496106,-0.022950684,0.007698588,0.001774019,0.009848193,0.001204603,0.002158967,0.003150977,0.003385104,0.002162101,0.00012603
09/21/2004,0.001876064,-0.012607647,0.002920791,0.001938761,0.0038079,0.019401267,-0.010596055,-0.00150689,-0.004173779,0.005501354,0.001074526,0.003256017,4.87042E-05,-0.002083848,-5.49033E-05,0.007220774,0.00719425,0.002504107,0.004835016,0.01389557,0.006455928,0.011424645,0.000175625,0.002764125,0.003694472,0.004659641,0.00417233,0.002712976,0.005997928
09/22/2004,-0.001721668,0.014206218,-0.001232728,0.009419013,0.003601266,0.003267163,-0.000473829,0.008580869,0.0086233,0.001436648,0.002609532,-0.000955564,0.005383549,0.014429952,-6.88916E-05,0.003345717,-0.001133938,0.007659166,0.009339296,0.009134949,0.001414206,-0.003492195,-0.002152107,0.005726687,0.004085225,0.002385538,0.003313822,0.005955332,-0.000516996
09/23/2004,0.01168459,0.025774451,0.002547471,0.003344258,0.013506302,0.01105143,-0.00258498,0.003631092,-0.003163903,0.006653679,0.008126022,0.002925025,-0.001330507,0.003581184,0.005758941,0.005611809,-5.34418E-05,0.013001141,0.006172404,-0.000464839,0.004289779,0.000591221,0.006736128,-0.001533544,0.00177807,0.005218581,0.007869667,-0.00123045,0.001189678
09/24/2004,0.001636425,0.002894546,0.000743796,0.009438079,0.001901868,0.010802041,-0.001972908,-0.019775468,-0.004935818,0.005003926,0.004669071,-4.61255E-05,0.005712079,-0.019239635,-3.29542E-05,3.40195E-05,0.000491586,5.0631E-05,-0.011304017,0.007020002,-0.000725456,0.000696617,-0.007805716,0.006400517,0.004266051,0.002063399,0.001681814,0.006590128,0.001248064
09/27/2004,-0.001241618,0.013855123,0.009426706,0.004202862,0.003640833,-0.016566122,0.01184548,-0.003663456,0.016889998,-0.003513607,0.005803737,0.005834174,0.01047439,0.055339302,-0.003299483,0.008481835,-0.004053977,-0.003013564,-0.001502367,-0.002140126,-0.003336318,-0.00193554,0.006829072,0.008055288,0.004283263,0.000373895,0.001358063,0.007814132,-0.002030418
09/28/2004,-0.002368047,-0.001334553,-0.005463715,-0.000812739,0.00041385,0.008405472,0.005202172,0.0005427,0.01276146,0.004666159,0.001243673,-0.006876514,0.000783662,-0.018217756,0.006474494,-0.000231515,0.002015498,0.008681751,0.008545752,-0.002887023,-0.003729055,-0.006879932,0.000314604,0.003965999,0.002924135,0.001836046,0.002660169,0.003667928,0.000983955
09/29/2004,-0.009848726,-0.007011136,-0.004660963,-0.002082424,-0.005997737,-0.012686373,-0.007891067,0.001206747,-0.007603392,5.00778E-05,-0.003240469,0.003002895,-5.7847E-05,-0.019997722,-4.87064E-05,-0.001686101,0.002831672,-0.011132721,0.007824703,0.008015435,-0.002973422,0.007891003,0.008156422,-0.002617347,-0.002288178,-0.001943673,-0.003834051,-0.002584131,0.001257821
09/30/2004,0.012259149,0.022161135,-0.002797369,0.007754724,0.01561491,0.003119463,-0.005702926,0.00941547,0.018120392,0.006908958,-0.002610355,0.000601227,-0.000711611,0.036951639,-0.000111513,0.012944197,-0.008754897,0.010196441,0.006457844,0.041881925,0.015844926,-0.004714429,0.009301114,0.005146539,0.003551899,0.001884093,0.005271312,0.005308578,-0.004940885
10/01/2004,0.006524946,-0.017921505,-0.000512135,0.01341637,-0.010630078,0.00084773,0.037632767,-0.011840007,-0.011106011,-0.011141045,-0.014266074,0.000191979,-5.60143E-05,-0.001287447,8.43105E-05,-0.001345177,-0.010874167,-0.003380884,0.006446987,-0.003888947,-0.020806667,0.005404779,-0.006008074,-0.002218657,-0.004101163,-0.006041935,-0.007869262,-0.001250318,-0.006743417
10/04/2004,-0.004601,0.010774901,-0.016203185,-0.001222986,-0.009418259,-0.004843591,-0.004595212,-0.013348645,-0.001417002,-0.019219296,-0.007455049,-0.008389483,-0.009868204,-0.02526343,-0.00242485,-0.006094029,-0.019420063,-0.013418151,-0.000670395,0.00519956,-0.006295172,0.000779208,-0.016977446,-0.007758725,-0.00951647,-0.01133559,-0.010200371,-0.007347996,-0.015434096
10/05/2004,-0.004954647,0.011512912,-0.006195369,0.006498466,0.005817216,-0.000509001,-0.005692374,0.004491647,0.003899398,0.002823181,0.001508366,-0.002182313,0.005761072,0.025697926,0.002806748,0.003251933,0.001752572,0.010817123,-0.002303073,0.008234728,-0.004608426,-0.005599414,0.012874125,0.002656766,0.002628824,0.002599802,0.002968439,0.002899681,0.001126802
10/06/2004,-0.005172773,-0.012291365,0.005266769,0.01162053,0.002771176,0.00193584,0.010852472,-0.005501434,0.006380189,0.007401917,0.000961804,-0.00125346,0.016877694,0.022127458,-3.0398E-05,-0.000969195,-0.007837722,0.006893327,0.003191325,0.002959075,3.04085E-05,0.003850323,0.00064869,0.003544681,0.002306733,0.001020852,0.002555583,0.004057158,-0.003948436
10/07/2004,-0.001265162,-0.050342852,-0.006717696,0.015055977,-0.00046761,0.002421937,-0.001220931,0.001605685,-0.006641283,0.005392541,0.002255988,-0.004267144,-0.004334409,0.024935813,-0.000173775,-0.001102286,0.001614224,-0.006475655,-0.005749867,0.003202626,0.008921317,-0.002512971,0.003272152,0.002726653,0.002273719,0.001802062,0.001027004,0.003514941,0.000356805
10/08/2004,0.004314557,-0.004699626,0.004689742,0.008699344,0.008390155,-0.000683376,0.008612056,0.005071624,0.010912688,0.022586865,0.0076808,0.002475149,0.002532266,0.005533888,0.000135163,0.009104093,0.007416643,0.015087375,0.008743732,0.00355252,-0.003844534,0.021131591,0.008068504,0.008997039,0.008753993,0.008500666,0.009318629,0.008977787,0.006988771
10/11/2004,0.003869618,0.0045547,0.00747053,-6.53797E-05,0.007571094,0.009638939,0.015257834,0.001382058,0.011576393,0.014957822,0.004706502,0.000459463,0.0057953,0.066790432,-0.000738423,0.005514594,-5.7986E-05,0.00557786,0.006183878,0.00224391,0.001863345,0.00399304,-0.002437773,-0.001702654,0.001627654,0.00510054,0.007817393,-0.001596799,0.00133433
10/12/2004,0.000736782,0.004692712,-0.001460845,-0.007895243,0.003594758,0.001576541,0.009190821,-0.000871578,-0.001151054,0.006358244,0.003922815,-0.000721183,0.00366858,-0.015282146,0.011432333,0.002103808,0.006978735,0.007716894,0.009213672,0.017086969,-0.001761655,0.003645517,0.006708807,0.001754291,0.002605117,0.003486363,0.003616205,0.001129459,0.005723092
10/13/2004,-0.002568317,0.009275825,0.000210695,-0.013358833,0.000489197,0.00648929,-0.015533364,0.005759661,-0.013914049,-0.010003968,0.000581357,-0.004469901,4.81777E-05,-0.031260627,-0.0040128,-0.001067483,0.002033271,-0.007327349,-0.001405123,-0.001976776,0.001844326,0.000216749,-0.004813034,-0.005130814,-0.003460344,-0.001733134,-0.001931524,-0.005658797,0.001116239
10/14/2004,0.010701915,0.000770203,-0.008383289,0.004970199,0.012603347,0.010024755,0.001899213,0.002909103,-0.009952862,0.023148235,0.005025971,0.005805165,0.008075804,-0.009755178,0.001015678,0.009757377,0.012234195,0.012637523,-0.009847791,-0.002981267,-0.006815416,-0.001608327,0.010426366,0.005036732,0.007121736,0.009270223,0.008905931,0.005032496,0.010834669
10/15/2004,0.001276505,0.007024964,0.016022383,0.009054829,0.006746877,0.010254281,0.009192442,-0.001119616,0.014160754,0.018550581,0.001047484,0.010454705,-0.00331619,0.015399811,-0.000101057,0.006718246,0.001303363,0.006229269,0.006079483,-0.014595646,0.002670031,0.009221796,0.004013895,0.003973552,0.004665332,0.005375184,0.007397677,0.004297068,0.000964884
10/18/2004,-0.007982477,0.011497941,-0.003460659,-0.007303418,0.002173905,0.00270915,-0.003570491,0.00823426,-0.004666003,0.011345913,-0.000632144,-0.005385137,-0.00202864,-0.002891407,0.002067481,0.002966042,0.002613441,0.000392291,-0.006555665,0.010464851,-0.004018462,0.000991274,0.000982661,-0.00406121,-0.001394778,0.001337501,0.002683588,-0.004268613,0.000729324
10/19/2004,0.00427337,0.002779232,-0.006636696,-0.001971107,0.006427517,-0.008514874,-0.000729126,-0.004054503,-0.000687553,-0.006867947,0.002359732,-0.001173695,0.00016292,0.001939146,-0.001165967,-0.000816902,0.000132374,-0.003253416,0.008579342,0.006237271,-0.007040766,-0.001313118,0.005032651,-0.00306469,-0.001955353,-0.000824748,-0.001488368,-0.002994947,0.000619565
10/20/2004,-0.001998198,0.010145776,0.006529342,0.013073004,0.005047484,0.011439189,0.008678156,0.014680782,0.018624894,-0.008530834,0.009598275,-0.006542934,0.005127855,0.024545409,0.001742759,0.007595473,0.010952282,0.009222412,0.024184322,0.040572817,0.007484406,-0.004019959,0.012696961,0.000943189,0.00427963,0.007672411,0.006744287,0.001717559,0.008221525
10/21/2004,0.00247149,-0.00899917,-0.004144094,0.00720756,0.006372154,0.000827298,0.014118881,-0.002945027,0.004561511,-0.014465616,0.001934533,0.003869618,0.000196927,-0.028783031,0.002442546,-0.003554817,0.007864862,-0.00443669,-0.019579194,-0.004001409,0.004698745,-0.004117095,0.000355066,-0.00211185,-0.000603318,0.000920445,-0.00245284,-0.001510153,0.005694337
10/22/2004,0.010758738,-0.002538967,-0.002836457,0.003173133,-0.002454915,-0.000304925,0.005135461,-0.001914741,-0.000758334,0.001201458,0.007736797,0.013863406,-6.5033E-05,0.003344298,-1.04131E-05,0.000531058,-0.003660443,-0.00398305,-0.007912422,-0.001424733,0.024059942,0.000928923,0.010430601,0.005668765,0.003487185,0.001290256,0.00250311,0.00550623,-0.001280729
10/25/2004,-0.003051322,0.012479203,0.012605441,0.016467981,0.012811224,0.022643411,0.008840899,0.012870778,0.023460387,0.014537719,0.010069261,0.013480534,-0.003002337,0.002462208,0.003088076,0.004625792,0.016393963,0.017970419,0.021451417,-0.000300048,-0.00426187,0.010275104,0.008178133,0.002536755,0.007563233,0.012647212,0.012940093,0.003441956,0.01131155
10/26/2004,0.00276564,-3.83599E-05,0.002332379,0.006664319,0.007891307,-0.002471138,0.013572435,-0.003719328,0.022238852,0.007366008,-0.000257202,0.000672985,0.002466926,0.011366936,-0.002028679,-0.000934745,0.001713916,-0.00100932,0.012171185,0.006875859,0.004400612,0.005152195,0.002824762,0.005309573,0.003897987,0.002484508,0.002199188,0.005398742,0.002109629
10/27/2004,-0.000219943,0.001198243,-0.008687629,0.002979786,0.006846984,-0.001686002,-0.004010712,-0.00610481,0.010821672,-0.004769386,0.005253762,-0.000256465,0.000817995,0.005309209,-0.001230485,0.00094641,-0.000360558,8.71084E-05,-0.00560696,0.003792444,0.007401276,0.001451564,-0.00012749,-0.006946484,-0.003192157,0.0005778,0.000668381,-0.006292316,-9.87468E-05
10/28/2004,-0.018120066,-0.005479991,-0.003895253,-0.003833555,-0.001322835,0.001040578,0.007263487,-0.000450965,0.003623834,-0.007576979,0.007226611,-2.99335E-05,0.000548186,-0.006526217,-0.002390104,-0.00739033,-0.01064683,-0.003861133,0.01012429,-0.006168964,0.011230886,-0.004112478,-0.007568259,0.000385188,-0.001600404,-0.003579271,-3.99461E-05,0.000104567,-0.009909402
10/29/2004,-0.00116561,0.008260589,3.17157E-06,0.013980002,0.00050852,-0.005398783,-0.000418695,0.007249644,0.001251112,-0.002711263,0.00228203,-0.000636858,0.011785419,-0.016038436,8.05649E-05,-0.002410915,0.002100854,-0.001187171,0.011127884,0.003217065,-0.001450268,-0.002513267,-0.004368394,0.004813189,0.003251691,0.001689291,-0.000312682,0.005420542,0.002686059
11/01/2004,0.002459627,3.76322E-05,-0.002619945,0.001735743,-0.000858053,0.000534537,0.000122764,7.77216E-05,0.006604174,0.003121907,-0.001668663,-0.013598309,0.009334011,0.037115977,0.002617926,0.000834927,0.005125746,0.009520614,-0.000569618,0.004682535,0.000980551,0.011493792,0.001572481,-0.003334962,-0.00039365,0.002572808,0.001018558,-0.003006212,0.005527067
11/02/2004,0.002041612,0.004673046,0.003825618,-0.021791704,-0.007784891,-0.009262999,7.0178E-05,-0.013696266,-0.000200695,-0.013045224,-0.000575213,0.004054579,-0.008301765,-0.021859106,-0.005539483,-0.00750399,-0.005951521,-0.007042022,0.009886354,-0.001748449,-0.003857993,0.003498827,-0.003043503,-0.003215727,-0.004933031,-0.006654811,-0.005926957,-0.004425793,-0.004789794
11/03/2004,0.01085362,0.029178268,0.005142178,0.017977894,-0.002049539,0.020047619,-0.003536893,-0.00030123,-0.006771405,0.000733289,-0.001839631,0.004596299,0.005764351,0.023397613,-0.010749047,0.001294426,-5.78465E-05,-7.38093E-06,-0.013554048,-0.0093547,-0.004078495,-0.00077111,0.006636054,0.007667706,0.005452334,0.003223498,0.002253253,0.008327612,0.001920421
11/04/2004,-0.005298096,0.018853672,0.006341556,-0.004564023,0.007436903,0.015228602,-0.000896311,0.014470819,0.025602549,0.034505151,0.002444254,0.003976641,-0.00849264,-0.016446521,0.009304476,0.006269625,-0.006922341,0.012052096,0.010730863,0.006376594,-0.012064709,0.005898746,0.008079855,0.003623525,0.004166899,0.004715996,0.011985962,0.003094464,-0.006278075
11/05/2004,-0.005717227,0.048790395,-0.001921593,0.015766923,-0.00160051,0.005148288,-0.004514893,-0.007141665,-0.000162753,-0.004838234,0.00041726,0.000299821,0.0127261,0.021578877,-1.31817E-05,-0.000388394,-0.003134722,-0.003877272,-0.008506621,-0.00023997,0.008972258,0.005815048,-0.000496959,-0.001244239,-0.000433273,0.000385345,-0.000487228,-0.000153407,-0.001247178
11/08/2004,-0.002935011,0.005045585,0.002499736,0.005347958,0.007085305,0.01614827,0.014201933,0.003718189,0.012546908,-0.001300351,0.00847832,-0.00096983,0.009868852,0.034330407,0.006956034,-0.001588754,0.006874097,-0.00277348,0.008891012,0.00706122,-0.009372357,0.002222814,0.006390983,0.000240573,0.002991279,0.005763416,0.005810953,0.000573296,0.005765511
11/09/2004,0.007006753,-0.007945982,-0.003636075,-0.010797965,-0.002872418,-0.002565698,-0.005216315,-0.001485082,0.006780826,-7.45453E-05,0.001801234,0.004490985,-0.006077197,-0.009323839,-0.001076183,-0.007339272,-0.002137074,0.006561303,0.016747482,-0.010484794,0.004695475,0.001215816,0.009642086,0.001340628,0.000125876,-0.001091618,0.000185405,0.00054608,-0.001345207
11/10/2004,0.001834731,0.003536614,-0.014294537,0.005900656,-0.000415682,-0.010850613,0.006719059,0.004013242,0.00133474,-0.00584201,-0.001559439,-0.00697937,-0.00311239,-0.039509751,0.000878157,0.003425342,-0.006286362,-0.009444797,0.007636301,0.006638023,0.001928074,-0.001143029,-0.010243585,0.003815029,0.000219338,-0.003393243,-0.003822064,0.003949999,-0.00456963
11/11/2004,0.009697152,0.010420572,-0.007762981,0.003350269,-0.007081563,0.02102348,0.003205898,-0.004449063,0.012777772,-0.011304999,-0.001188362,-0.010400601,0.005594051,0.016014252,0.000787221,-0.004789689,0.003109631,-0.003267083,-0.016824702,-0.008925506,0.007722561,-3.90384E-05,0.001815071,0.002091361,0.001531979,0.000965905,-0.001006478,0.002172988,0.004042366
11/12/2004,0.007255137,0.003648703,0.006474317,0.017811473,-0.0085386,-0.003893163,0.033125294,-0.004774549,0.01387332,0.007153891,-0.003423228,-0.009365689,-0.00667421,0.001712059,3.29189E-05,-0.002668322,-0.005152198,0.000951899,0.006678604,-0.009572041,0.009738303,0.003113315,0.003670929,0.003841445,0.001944118,2.1934E-05,-0.000178746,0.004748324,-0.003393858
11/15/2004,0.001601847,0.013795032,0.003582202,-0.009057721,0.0029347,0.011987559,0.00983669,0.009662975,0.013546795,0.014559105,0.004698526,0.013211264,-0.001701513,-0.024458323,0.002937199,0.004773938,-0.009501703,0.001122746,0.015637692,0.00440473,0.00431233,-5.2078E-05,0.011416705,-0.004267388,-0.001282713,0.001752614,0.007673108,-0.004582401,-0.006638672
11/16/2004,0.005526435,-0.006759787,0.001112773,0.004556037,0.00889541,0.013921279,-0.015316722,0.015186648,0.00953641,0.005327586,0.003301171,0.008664102,-0.005046089,0.031523067,-0.003789778,0.011790508,0.004147198,0.00344939,0.017668556,0.005449063,0.001480748,0.011218173,0.001393604,0.002655634,0.004121486,0.005603257,0.006836317,0.002780043,0.003561611
11/17/2004,0.014537173,-0.012839624,0.01536617,0.011390427,0.000621065,0.002369097,0.003809503,-0.007869048,0.005637347,0.002216499,-0.003153612,0.003991131,-0.012750224,-0.012528903,-0.009880961,0.000406137,0.002679501,0.005163179,0.002410829,0.005313191,-0.005133919,-0.000332764,-0.008657149,-0.003761133,-0.001204541,0.00137224,-0.000333468,-0.002767488,0.002350173
11/18/2004,0.008121191,-0.030366764,-0.004296198,-0.007694074,-0.002459982,-0.007837058,-0.003698715,-0.003549833,-0.001437844,-0.006664593,0.003572008,-0.003415793,-0.000916104,-0.004862009,0.003434655,-0.006762075,0.003407932,-0.003589026,-0.002419402,0.015953921,-0.041129394,-0.00336285,0.003720949,-0.002076261,-0.001643272,-0.0012091,-0.002909955,-0.00244991,0.003338849
11/19/2004,0.011776227,-0.024014999,-0.006400151,0.020650009,0.010133367,0.011263359,0.000572847,0.004443934,0.011407019,0.012013319,0.006473048,0.006103533,0.010623316,-0.016368395,5.62683E-05,0.006230791,0.00443003,0.008205978,-0.011364395,-0.006683137,0.02806838,0.006096192,0.008335684,0.010492618,0.009170564,0.00784605,0.00727185,0.011164648,0.006128665
11/22/2004,0.005005248,-0.001485015,-0.009390559,0.017297154,0.006939269,0.003054981,-0.006438348,0.000179284,0.003965176,0.002066347,0.005177972,0.005732772,0.010894758,-0.014954361,0.004948477,-0.000196362,0.011883438,0.006139638,0.002956877,0.009903302,0.004049607,-0.006511394,2.60471E-05,0.005092942,0.005654588,0.006218757,0.002806578,0.005907967,0.010037935
11/23/2004,-0.005930891,0.011424218,-0.002439552,0.000148428,0.000923063,0.004272718,0.001726338,0.002416499,0.009311621,0.004243444,0.000615327,0.000256122,-0.000192421,-0.023944728,-0.003494052,0.008477521,-4.75949E-05,0.004857975,-0.000896566,0.012576572,0.027761476,-0.005118097,0.005423873,0.002062047,0.001740345,0.00141756,0.00289658,0.001932805,-0.000991156
11/24/2004,0.012724784,-0.016079859,-0.006201445,-0.000163184,0.001360907,-0.001480495,0.003258414,0.007083914,0.00449955,0.003733688,0.005905571,0.001564122,0.00577157,-0.011345451,-0.000575982,0.010149885,0.000668296,0.010749922,0.007184068,0.001198684,0.002150756,-0.002548331,0.001950521,0.002341645,0.00281127,0.00328278,0.003993091,0.002172774,0.002748258
11/25/2004,-0.007096944,-0.00750876,0.016411498,0.011369467,0.000664118,-0.001462323,0.010862733,-0.002945819,0.003429728,-0.003522024,0.006332349,0.011068994,0.009767902,-0.024210515,0.0036008,0.002048592,0.001058852,0.001083806,-0.003578026,0.004170287,-0.003773329,0.008802129,-0.004782027,-7.32439E-05,0.001006654,0.002089868,0.001406239,0.000696404,0.00129335
11/26/2004,0.010561279,0.007436588,0.003312298,0.004942514,0.000612714,-0.001817563,0.014104595,0.013203654,-0.003350993,0.003196854,0.003134085,0.003732899,0.005843292,0.051990278,-3.74018E-05,0.006124773,0.002515699,0.002986462,0.009543526,0.011664526,0.012434536,0.006941691,0.001160821,0.001228493,0.002618716,0.004010198,0.003774506,0.001480966,0.004233351
